Frame 0:
  640, -2, 2004, 246
  958, 50, 2053, 647
  202, 5, 896, 153
  528, 59, 2055, 582
  181, 18, 806, 351
  239, 40, 1016, 351
  388, 12, 1399, 145
  542, 0, 1869, 169
  557, 4, 1954, 216
  393, 24, 1363, 182
  172, 103, 1118, 695
  430, 34, 1812, 359
  196, 106, 1187, 690
  433, 11, 1453, 161
  372, 27, 1351, 199
  410, 97, 1991, 665
  198, 18, 840, 319
  288, 18, 1088, 170
  490, 6, 1766, 150
  223, 43, 1058, 354
  231, 34, 960, 349
  183, 36, 960, 365
  154, 95, 1045, 700
  132, 19, 858, 348
  348, 17, 1278, 146
  215, 4, 897, 157
  379, 96, 1924, 684
  225, 34, 957, 353
  64, 91, 1056, 703
  542, 0, 1983, 265
  163, 6, 821, 235
  402, 6, 1393, 117
  207, 44, 1045, 367
  447, 25, 1892, 294
  37, 69, 821, 707
  194, 1, 771, 179
  481, 9, 1929, 325
  622, -2, 1992, 212
  366, 122, 1503, 660
  461, 98, 1864, 658
  350, 18, 1362, 181
  491, 93, 1989, 623
  446, 86, 1840, 590
  129, 73, 841, 692
  436, 97, 2082, 660
  210, 9, 898, 176
  520, 14, 2049, 253
  475, 76, 2075, 640
  246, 40, 1025, 347
  472, 70, 1942, 661
  389, 19, 1355, 156
  189, 2, 772, 190
  512, 87, 2052, 646
  417, 40, 2009, 537
  374, 111, 1514, 627
  400, 62, 1923, 1086
  285, 13, 1082, 162
  383, 114, 1501, 623
  553, 59, 2048, 552
  440, 101, 1828, 643
  344, 15, 1297, 149
  345, 18, 1321, 160
  396, 63, 1466, 399
  167, 3, 786, 188
  397, 11, 1389, 132
  493, 92, 1980, 636
  391, 14, 1367, 145

Frame 3:
  42, 25, 952, 445
  298, 12, 1111, 147
  67, 92, 1121, 712
  378, 14, 1339, 140
  337, 45, 1247, 291
  358, 72, 1381, 419
  232, 2, 894, 136
  186, 19, 799, 351
  208, 3, 820, 173
  398, 22, 1308, 168
  431, 92, 1735, 605
  61, 78, 1238, 706
  537, 67, 2007, 649
  554, 53, 2041, 569
  371, 30, 1266, 249
  83, 97, 1219, 695
  83, 2, 812, 186
  395, 5, 1416, 127
  523, 5, 1875, 203
  471, 20, 1773, 244
  493, 92, 1992, 663
  520, 78, 2007, 609
  1254, 4, 2027, 336
  345, 79, 2079, 664
  384, 16, 1373, 157
  371, 106, 1566, 605
  470, 30, 2035, 490
  229, 40, 1003, 365
  274, 11, 1032, 150
  432, 15, 1941, 331
  394, 98, 1963, 685
  252, 29, 1043, 285
  227, 50, 1125, 369
  645, -2, 2003, 248
  935, 50, 2050, 647
  212, 3, 889, 145
  524, 59, 2053, 582
  183, 21, 831, 360
  236, 41, 1021, 357
  386, 12, 1398, 145
  552, 0, 1886, 170
  562, 4, 1959, 220
  392, 22, 1358, 169
  164, 101, 1114, 706
  447, 39, 1884, 380
  200, 105, 1186, 696
  436, 11, 1454, 161
  365, 25, 1346, 190
  413, 98, 1997, 671
  202, 19, 859, 310
  295, 19, 1115, 171
  505, 5, 1796, 149
  221, 44, 1043, 362
  232, 36, 964, 357
  185, 36, 946, 369
  147, 95, 1055, 710
  134, 18, 840, 349
  358, 18, 1290, 150
  212, 4, 901, 157
  379, 96, 1934, 695
  230, 39, 986, 363
  64, 90, 1054, 715
  545, 0, 1990, 269
  169, 6, 837, 227
  413, 5, 1401, 115
  216, 43, 1015, 372
  450, 27, 1916, 302
  37, 70, 827, 717
  192, 1, 775, 177
  481, 9, 1931, 326
  623, -2, 1991, 209
  352, 122, 1512, 680
  459, 97, 1856, 656
  363, 18, 1380, 183
  501, 91, 2007, 617
  452, 84, 1856, 586
  152, 21, 829, 365
  431, 97, 2076, 663
  208, 8, 897, 172
  517, 14, 2050, 254
  473, 76, 2082, 638
  243, 41, 1030, 352
  476, 70, 1941, 661
  389, 18, 1353, 153
  197, 0, 743, 182
  512, 87, 2057, 646
  428, 38, 1996, 531
  379, 109, 1519, 619
  426, 70, 1910, 1010
  292, 13, 1092, 158
  385, 112, 1503, 617
  550, 59, 2046, 555
  444, 100, 1841, 646
  346, 15, 1299, 149
  348, 18, 1326, 162
  401, 61, 1471, 391
  173, 3, 789, 186
  398, 11, 1389, 131
  496, 91, 1985, 640
  387, 14, 1364, 145

Frame 4:
  42, 23, 917, 425
  292, 11, 1090, 147
  67, 93, 1285, 723
  380, 14, 1342, 139
  334, 46, 1242, 295
  355, 70, 1371, 408
  230, 2, 898, 138
  184, 20, 806, 356
  209, 4, 833, 174
  399, 21, 1301, 167
  419, 94, 1679, 604
  59, 77, 1188, 709
  540, 66, 2005, 648
  553, 54, 2043, 570
  371, 30, 1257, 244
  98, 100, 1248, 672
  85, 3, 831, 187
  398, 5, 1415, 125
  521, 6, 1872, 205
  475, 20, 1776, 247
  496, 92, 1991, 664
  521, 78, 2007, 609
  1243, 4, 2027, 336
  346, 79, 2076, 664
  382, 16, 1371, 158
  365, 106, 1521, 605
  468, 33, 2037, 502
  232, 42, 1004, 372
  270, 10, 1020, 149
  432, 15, 1940, 331
  389, 98, 1947, 689
  256, 26, 1051, 260
  220, 64, 1157, 433
  640, -2, 2003, 250
  922, 50, 2048, 646
  206, 4, 891, 148
  523, 60, 2057, 586
  183, 21, 821, 363
  232, 43, 1030, 362
  381, 12, 1390, 144
  542, 0, 1871, 167
  562, 4, 1961, 225
  392, 21, 1356, 163
  163, 101, 1111, 716
  443, 39, 1874, 378
  249, 52, 1124, 375
  446, 11, 1465, 160
  367, 26, 1348, 193
  415, 97, 1999, 667
  211, 16, 904, 245
  305, 19, 1132, 169
  516, 5, 1812, 150
  218, 45, 1044, 366
  232, 38, 970, 365
  187, 39, 966, 376
  133, 94, 1059, 721
  131, 20, 850, 358
  358, 19, 1289, 154
  216, 3, 891, 151
  378, 95, 1932, 704
  230, 39, 982, 368
  65, 90, 1054, 724
  549, 0, 1989, 267
  173, 12, 853, 282
  418, 6, 1404, 117
  208, 44, 1019, 377
  451, 27, 1916, 305
  38, 71, 833, 726
  192, 1, 779, 178
  481, 9, 1933, 324
  621, -2, 1991, 209
  338, 122, 1504, 696
  459, 96, 1853, 652
  364, 19, 1382, 186
  507, 89, 2011, 611
  443, 85, 1829, 587
  156, 24, 822, 381
  435, 97, 2065, 670
  207, 8, 896, 172
  518, 14, 2050, 254
  472, 77, 2082, 640
  241, 42, 1036, 359
  496, 69, 1946, 661
  388, 18, 1354, 149
  197, 0, 749, 183
  513, 87, 2057, 647
  418, 42, 2005, 549
  372, 108, 1505, 610
  426, 70, 1908, 1007
  294, 14, 1102, 160
  383, 109, 1492, 600
  550, 62, 2047, 563
  439, 100, 1827, 643
  355, 16, 1311, 149
  348, 19, 1322, 164
  400, 60, 1456, 379
  178, 3, 797, 186
  400, 11, 1390, 131
  497, 90, 1986, 639
  389, 14, 1365, 144

Frame 5:
  57, 24, 989, 430
  301, 13, 1135, 146
  65, 91, 1182, 734
  377, 13, 1337, 138
  338, 48, 1252, 305
  358, 65, 1360, 380
  229, 2, 896, 136
  190, 20, 805, 359
  212, 4, 827, 173
  398, 22, 1313, 166
  426, 93, 1711, 605
  60, 79, 1274, 733
  542, 66, 2007, 646
  553, 55, 2042, 573
  377, 30, 1291, 251
  81, 97, 1206, 682
  76, 5, 870, 194
  394, 4, 1414, 123
  504, 7, 1838, 204
  471, 20, 1774, 246
  495, 91, 1989, 668
  521, 77, 2009, 608
  1257, 3, 2028, 332
  341, 79, 2078, 662
  375, 16, 1360, 158
  365, 105, 1511, 604
  468, 34, 2034, 508
  234, 42, 1003, 371
  268, 10, 1019, 149
  426, 15, 1941, 332
  406, 98, 1968, 691
  254, 35, 1044, 327
  200, 108, 1337, 724
  652, -2, 2004, 252
  937, 50, 2049, 644
  216, 3, 889, 143
  522, 58, 2050, 581
  191, 22, 823, 365
  236, 42, 1019, 364
  375, 12, 1383, 142
  526, 0, 1845, 165
  570, 4, 1967, 226
  388, 22, 1349, 169
  163, 100, 1114, 726
  429, 41, 1835, 398
  248, 46, 1098, 355
  456, 10, 1494, 160
  370, 26, 1349, 197
  414, 97, 1995, 671
  207, 21, 876, 315
  299, 19, 1122, 168
  519, 4, 1821, 151
  222, 45, 1045, 369
  237, 38, 971, 365
  187, 39, 963, 379
  146, 94, 1057, 730
  141, 21, 834, 361
  355, 18, 1289, 151
  215, 5, 907, 160
  381, 95, 1933, 714
  235, 41, 990, 369
  64, 90, 1052, 734
  554, 0, 1980, 264
  175, 8, 849, 237
  424, 5, 1411, 115
  215, 44, 1015, 378
  447, 26, 1901, 302
  39, 69, 825, 739
  196, 1, 780, 177
  478, 9, 1935, 323
  623, -2, 1992, 211
  359, 122, 1499, 690
  463, 95, 1861, 655
  361, 19, 1371, 183
  508, 88, 2018, 610
  459, 84, 1879, 591
  130, 74, 850, 712
  431, 96, 2062, 660
  210, 8, 896, 172
  524, 12, 2047, 248
  470, 77, 2080, 637
  246, 42, 1028, 361
  525, 68, 1953, 658
  388, 18, 1350, 149
  205, 0, 738, 180
  512, 87, 2056, 647
  408, 45, 2008, 557
  363, 107, 1483, 606
  420, 68, 1909, 1031
  292, 13, 1084, 157
  380, 101, 1473, 572
  547, 61, 2044, 566
  442, 99, 1833, 633
  355, 16, 1308, 149
  350, 18, 1324, 161
  402, 57, 1444, 367
  182, 3, 790, 184
  395, 10, 1388, 128
  498, 89, 1991, 636
  385, 14, 1359, 143

Frame 6:
  47, 23, 961, 428
  308, 14, 1154, 148
  77, 96, 1376, 752
  374, 13, 1334, 138
  333, 38, 1235, 253
  373, 62, 1375, 363
  226, 2, 892, 136
  188, 22, 817, 368
  204, 6, 860, 174
  402, 21, 1288, 167
  405, 94, 1623, 603
  57, 77, 1159, 725
  543, 65, 2005, 646
  549, 59, 2051, 576
  393, 27, 1367, 236
  239, 70, 1190, 453
  91, 4, 852, 187
  402, 4, 1418, 123
  501, 7, 1832, 203
  474, 21, 1775, 256
  497, 90, 1993, 664
  521, 79, 2011, 610
  1261, 4, 2030, 334
  346, 78, 2074, 660
  368, 17, 1357, 164
  368, 105, 1517, 603
  470, 35, 2039, 513
  232, 44, 1001, 383
  274, 11, 1033, 149
  440, 15, 1936, 334
  412, 98, 1972, 692
  253, 33, 1045, 313
  287, 63, 1337, 401
  652, -3, 2003, 250
  926, 50, 2048, 643
  206, 3, 890, 144
  523, 59, 2057, 580
  190, 24, 828, 377
  227, 44, 1029, 374
  374, 11, 1379, 140
  536, 0, 1856, 166
  572, 4, 1969, 232
  384, 21, 1346, 166
  158, 98, 1106, 742
  453, 44, 1908, 411
  252, 49, 1048, 385
  460, 10, 1519, 160
  379, 27, 1366, 203
  424, 97, 2006, 666
  215, 11, 897, 191
  314, 20, 1160, 168
  520, 4, 1821, 152
  222, 47, 1051, 379
  236, 41, 978, 380
  185, 40, 970, 385
  134, 93, 1063, 744
  144, 22, 880, 360
  354, 19, 1283, 156
  216, 5, 909, 161
  373, 94, 1930, 724
  233, 43, 989, 382
  64, 89, 1051, 749
  566, 0, 1986, 264
  186, 5, 837, 192
  434, 5, 1420, 115
  211, 46, 1019, 387
  452, 27, 1915, 308
  38, 71, 834, 754
  199, 2, 795, 178
  481, 9, 1933, 326
  620, -2, 1989, 206
  316, 119, 1502, 732
  466, 93, 1867, 651
  378, 20, 1384, 186
  509, 88, 2023, 610
  450, 86, 1866, 593
  161, 24, 815, 382
  421, 96, 2074, 672
  209, 8, 896, 169
  530, 11, 2047, 246
  468, 77, 2081, 636
  239, 45, 1038, 373
  574, 67, 1966, 656
  387, 17, 1349, 149
  208, 0, 725, 177
  512, 87, 2059, 644
  417, 44, 2001, 555
  370, 94, 1484, 563
  416, 67, 1907, 1036
  291, 13, 1087, 156
  379, 89, 1465, 526
  550, 56, 2045, 550
  442, 97, 1844, 631
  349, 16, 1301, 152
  349, 19, 1320, 168
  407, 53, 1422, 343
  186, 3, 806, 184
  397, 10, 1388, 129
  498, 89, 1994, 638
  379, 14, 1355, 144

Frame 7:
  47, 24, 961, 427
  300, 13, 1131, 149
  71, 93, 1318, 765
  372, 13, 1331, 140
  329, 41, 1221, 274
  358, 63, 1326, 372
  225, 2, 894, 136
  192, 23, 821, 372
  207, 5, 845, 175
  396, 23, 1312, 170
  391, 95, 1585, 603
  49, 75, 1089, 740
  544, 65, 2006, 647
  545, 59, 2049, 580
  388, 24, 1329, 216
  227, 63, 1164, 425
  91, 4, 840, 189
  400, 4, 1418, 124
  495, 7, 1828, 201
  483, 20, 1796, 264
  500, 89, 1998, 660
  520, 79, 2011, 609
  1251, 4, 2030, 335
  331, 79, 2088, 661
  368, 17, 1350, 163
  372, 104, 1522, 602
  468, 45, 2047, 550
  230, 45, 1004, 390
  273, 11, 1034, 151
  442, 15, 1932, 337
  415, 97, 1974, 687
  245, 39, 1043, 353
  274, 80, 1375, 500
  656, -3, 2002, 250
  931, 50, 2049, 645
  212, 3, 888, 142
  522, 58, 2052, 581
  194, 25, 830, 385
  224, 45, 1031, 380
  376, 11, 1378, 142
  528, 0, 1851, 165
  570, 4, 1969, 236
  382, 22, 1339, 172
  155, 98, 1107, 755
  449, 46, 1901, 426
  259, 50, 1045, 392
  476, 9, 1634, 161
  383, 27, 1365, 202
  430, 96, 2014, 656
  215, 10, 894, 183
  298, 19, 1119, 170
  521, 4, 1829, 154
  223, 48, 1053, 386
  235, 43, 983, 389
  183, 42, 977, 390
  143, 94, 1059, 759
  146, 22, 869, 367
  341, 18, 1246, 154
  225, 7, 924, 163
  373, 93, 1929, 735
  232, 43, 985, 390
  64, 89, 1048, 761
  559, 0, 1984, 262
  179, 20, 859, 346
  432, 5, 1420, 115
  212, 47, 1017, 394
  450, 29, 1908, 320
  39, 71, 830, 767
  201, 2, 799, 178
  481, 9, 1932, 327
  620, -2, 1988, 204
  319, 117, 1534, 746
  472, 91, 1883, 655
  381, 20, 1381, 183
  507, 88, 2015, 610
  448, 86, 1867, 593
  165, 26, 819, 390
  432, 97, 2081, 677
  208, 8, 896, 169
  535, 10, 2047, 246
  470, 75, 2074, 637
  236, 45, 1036, 379
  528, 68, 1954, 658
  387, 18, 1349, 152
  212, -1, 711, 175
  512, 87, 2060, 642
  409, 46, 2009, 564
  377, 81, 1476, 497
  394, 61, 1908, 1074
  284, 12, 1068, 153
  381, 80, 1454, 461
  547, 57, 2042, 558
  443, 93, 1848, 606
  342, 15, 1281, 153
  356, 19, 1313, 168
  407, 55, 1444, 356
  183, 4, 809, 186
  395, 10, 1387, 130
  498, 88, 1995, 635
  379, 14, 1349, 146

Frame 8:
  52, 24, 911, 429
  308, 14, 1159, 148
  69, 90, 1290, 776
  375, 13, 1329, 140
  329, 53, 1232, 329
  324, 60, 1243, 378
  224, 2, 894, 136
  194, 23, 826, 370
  205, 4, 829, 175
  395, 24, 1320, 172
  400, 95, 1610, 601
  59, 75, 1144, 761
  547, 65, 2008, 646
  549, 56, 2045, 575
  385, 21, 1298, 195
  88, 57, 1164, 424
  90, 5, 853, 200
  401, 4, 1415, 124
  487, 8, 1821, 206
  480, 21, 1791, 267
  499, 89, 1996, 658
  522, 78, 2011, 607
  1249, 3, 2030, 334
  341, 78, 2077, 658
  366, 17, 1342, 167
  375, 104, 1528, 600
  474, 44, 2046, 546
  225, 45, 1009, 389
  258, 10, 1014, 149
  439, 15, 1938, 335
  424, 96, 1972, 687
  245, 27, 1033, 279
  247, 109, 1586, 765
  670, -4, 2002, 247
  911, 50, 2047, 643
  213, 3, 888, 141
  524, 58, 2051, 580
  195, 25, 831, 385
  221, 45, 1033, 379
  378, 11, 1373, 142
  532, 0, 1855, 165
  571, 4, 1970, 231
  381, 23, 1332, 177
  151, 98, 1132, 768
  432, 43, 1841, 404
  264, 51, 1049, 390
  499, 7, 1782, 164
  383, 28, 1366, 208
  432, 95, 2013, 650
  214, 10, 894, 182
  296, 19, 1115, 170
  517, 5, 1823, 154
  224, 49, 1059, 386
  231, 42, 977, 387
  182, 42, 977, 393
  141, 92, 1067, 770
  145, 23, 868, 373
  334, 17, 1233, 155
  248, 11, 980, 176
  374, 93, 1926, 749
  228, 43, 988, 389
  65, 87, 1054, 773
  595, -1, 1988, 261
  179, 24, 851, 372
  432, 5, 1418, 117
  206, 48, 1023, 395
  447, 29, 1897, 320
  39, 69, 834, 777
  199, 3, 798, 178
  478, 9, 1935, 325
  624, -3, 1988, 200
  325, 112, 1612, 759
  466, 67, 1842, 529
  382, 20, 1377, 188
  506, 87, 2012, 607
  430, 89, 1800, 595
  163, 26, 818, 390
  427, 96, 2088, 672
  207, 8, 895, 169
  534, 10, 2047, 246
  474, 75, 2073, 634
  238, 47, 1038, 381
  600, 66, 1972, 655
  387, 18, 1346, 153
  211, -1, 709, 175
  513, 86, 2062, 642
  405, 46, 2011, 563
  378, 80, 1473, 487
  391, 62, 1907, 1067
  279, 12, 1063, 153
  381, 77, 1443, 442
  547, 58, 2043, 560
  440, 85, 1824, 568
  335, 15, 1267, 154
  354, 19, 1306, 171
  404, 56, 1439, 357
  181, 4, 807, 187
  398, 10, 1387, 130
  500, 88, 2000, 628
  382, 14, 1344, 147

Frame 9:
  49, 24, 900, 428
  307, 15, 1168, 149
  69, 87, 1268, 791
  375, 13, 1328, 140
  315, 32, 1188, 225
  354, 63, 1326, 376
  223, 1, 891, 136
  192, 23, 852, 375
  205, 5, 837, 175
  396, 22, 1295, 169
  388, 95, 1560, 601
  58, 73, 1113, 777
  545, 66, 2009, 647
  554, 52, 2045, 562
  381, 20, 1270, 185
  58, 49, 1065, 427
  96, 3, 817, 191
  404, 4, 1416, 125
  481, 8, 1799, 206
  478, 22, 1794, 270
  504, 88, 2002, 646
  522, 78, 2010, 606
  1248, 4, 2031, 337
  338, 78, 2081, 658
  361, 17, 1334, 170
  375, 104, 1529, 599
  483, 44, 2043, 552
  226, 47, 1008, 399
  283, 13, 1064, 152
  443, 15, 1937, 336
  425, 96, 1971, 682
  247, 15, 1014, 189
  252, 104, 1460, 670
  679, -4, 2004, 250
  889, 50, 2045, 644
  206, 3, 889, 143
  523, 57, 2049, 579
  195, 26, 824, 393
  225, 47, 1031, 389
  379, 11, 1371, 142
  504, 0, 1823, 161
  572, 5, 1973, 242
  376, 20, 1319, 164
  148, 94, 1116, 783
  441, 43, 1860, 403
  274, 55, 1083, 396
  507, 6, 1801, 163
  380, 28, 1361, 211
  440, 94, 2015, 641
  215, 9, 891, 180
  293, 19, 1110, 171
  516, 4, 1821, 149
  234, 51, 1052, 394
  233, 44, 979, 397
  182, 40, 947, 399
  133, 89, 1068, 785
  146, 18, 878, 337
  320, 18, 1229, 159
  228, 7, 933, 161
  367, 91, 1921, 762
  230, 45, 988, 399
  66, 84, 1052, 789
  577, 0, 1986, 266
  176, 25, 870, 377
  432, 5, 1418, 116
  208, 49, 1020, 404
  449, 30, 1903, 328
  41, 67, 835, 793
  200, 3, 801, 179
  480, 9, 1937, 326
  623, -2, 1990, 204
  322, 110, 1603, 775
  461, 53, 1808, 447
  374, 21, 1373, 196
  511, 86, 2015, 603
  443, 86, 1853, 592
  158, 26, 816, 396
  434, 96, 2084, 671
  206, 8, 895, 168
  538, 11, 2047, 250
  473, 75, 2072, 635
  240, 48, 1040, 390
  679, 64, 1993, 657
  388, 18, 1347, 151
  211, -1, 711, 175
  516, 86, 2062, 639
  407, 46, 2011, 562
  378, 80, 1470, 485
  393, 62, 1909, 1069
  292, 15, 1112, 155
  377, 75, 1430, 428
  546, 57, 2041, 559
  425, 79, 1704, 530
  326, 15, 1260, 154
  321, 18, 1265, 171
  407, 55, 1422, 349
  179, 4, 808, 187
  399, 10, 1388, 131
  501, 88, 1999, 629
  381, 14, 1341, 146

Frame 10:
  46, 26, 794, 453
  318, 15, 1169, 149
  72, 85, 1289, 807
  382, 13, 1332, 141
  311, 31, 1190, 218
  364, 72, 1399, 408
  218, 2, 901, 138
  185, 25, 816, 386
  201, 6, 861, 174
  411, 18, 1379, 170
  381, 96, 1535, 599
  49, 67, 951, 801
  546, 65, 2006, 648
  558, 52, 2050, 564
  379, 21, 1258, 180
  53, 43, 1006, 416
  81, 4, 849, 190
  409, 5, 1414, 125
  462, 9, 1728, 202
  473, 21, 1785, 260
  505, 88, 2004, 639
  523, 78, 2011, 609
  1202, 2, 2030, 330
  364, 76, 2056, 663
  357, 18, 1331, 172
  375, 104, 1530, 595
  475, 33, 2040, 501
  224, 48, 1010, 401
  301, 15, 1102, 153
  442, 14, 1939, 327
  385, 94, 1918, 683
  253, 14, 1017, 179
  242, 97, 1652, 804
  680, -4, 2010, 252
  881, 50, 2045, 646
  205, 3, 887, 144
  524, 60, 2062, 586
  210, 38, 929, 398
  221, 48, 1039, 392
  380, 11, 1367, 141
  530, 0, 1853, 166
  572, 4, 1971, 228
  380, 19, 1323, 157
  170, 97, 1236, 803
  426, 38, 1827, 373
  294, 61, 1148, 394
  526, 5, 1835, 165
  372, 28, 1356, 213
  427, 94, 2015, 639
  210, 9, 890, 178
  304, 20, 1143, 170
  522, 4, 1818, 148
  326, 59, 1241, 385
  232, 46, 993, 400
  176, 42, 958, 404
  144, 86, 1069, 802
  139, 18, 845, 345
  332, 19, 1245, 163
  207, 4, 897, 151
  372, 89, 1922, 771
  232, 45, 988, 400
  67, 82, 1055, 808
  555, 0, 1977, 262
  172, 24, 825, 379
  434, 6, 1414, 118
  200, 51, 1030, 407
  450, 32, 1913, 330
  41, 65, 835, 810
  196, 3, 802, 178
  481, 7, 1932, 319
  634, -2, 1999, 212
  331, 105, 1680, 796
  450, 54, 1775, 429
  367, 22, 1369, 197
  509, 86, 2018, 599
  448, 88, 1860, 592
  155, 26, 812, 397
  427, 97, 2052, 659
  202, 7, 894, 167
  525, 12, 2049, 249
  468, 79, 2094, 639
  238, 50, 1050, 393
  744, 64, 2013, 660
  387, 17, 1344, 149
  206, -1, 710, 175
