Frame 0:
  532, -5, 1786, 173
  561, 9, 2073, 271
  420, 6, 1420, 152
  572, 118, 1994, 666
  554, 90, 2032, 657
  477, 1, 2066, 176
  535, 145, 2002, 699
  460, 22, 1518, 182
  437, 108, 1384, 690
  511, 14, 2069, 284
  268, 33, 1092, 371
  400, 21, 1341, 171
  243, 0, 895, 151
  370, 77, 1358, 677
  290, 139, 1081, 684
  249, 247, 973, 682
  524, 11, 2079, 279
  500, 87, 2033, 662
  397, 24, 1319, 175
  531, 85, 2036, 649
  229, 20, 980, 200
  276, 65, 1069, 371
  484, 0, 1583, 162
  519, -3, 1769, 174
  552, 4, 2085, 206
  423, 9, 1399, 163
  276, 101, 1084, 690
  223, 5, 907, 178
  347, 80, 1281, 675
  495, 0, 1624, 186
  425, 125, 1309, 695
  235, 0, 921, 153
  261, 21, 1057, 284
  382, 4, 1322, 126
  543, -2, 1770, 173
  428, 388, 1071, 685
  354, 18, 1270, 184
  258, 41, 1017, 365
  247, 91, 1049, 675
  220, 9, 957, 193
  409, 30, 1315, 180
  406, 26, 1317, 174
  479, 96, 2032, 703
  274, 12, 1062, 182
  203, 107, 1047, 687
  469, -2, 1873, 143
  225, 7, 966, 176
  507, -4, 1771, 164
  269, 118, 1048, 689
  230, 0, 893, 142
  190, 80, 1007, 684
  258, 16, 996, 192
  440, 12, 2036, 274
  473, -3, 1763, 150
  312, 86, 1277, 679
  409, 83, 1543, 684
  463, 28, 1514, 222
  534, 74, 1788, 722
  567, 8, 2074, 244
  222, 10, 973, 196
  200, 80, 1019, 684
  292, 14, 1077, 181
  237, 1, 907, 155
  752, 108, 1980, 655
  329, 62, 1103, 371
  538, 92, 2027, 695
  418, 6, 1417, 155
  240, 16, 973, 198
  585, 78, 2013, 723
  511, 86, 2033, 648
  446, 4, 1495, 159
  456, 86, 1934, 703
  382, 100, 1279, 622
  386, 105, 1304, 679
  564, 14, 2059, 278
  478, 83, 1745, 689
  412, 27, 1352, 174
  454, 33, 1463, 198
  385, 118, 1254, 689
  223, 11, 956, 183
  421, 4, 1438, 156
  563, 93, 2031, 690
  422, 21, 1396, 168

Frame 2:
  219, 8, 889, 184
  403, 25, 1342, 174
  244, 203, 991, 694
  413, 19, 1392, 167
  397, 19, 1342, 169
  336, 103, 1244, 690
  396, 33, 1294, 185
  261, 45, 1031, 377
  264, 2, 1020, 122
  382, 2, 1319, 102
  589, 92, 2027, 697
  239, 6, 1020, 203
  591, 90, 2014, 646
  582, 76, 2005, 655
  434, 346, 1111, 691
  230, 4, 899, 170
  235, 1, 891, 91
  529, -5, 1789, 174
  520, -1, 1837, 223
  419, 6, 1419, 152
  582, 134, 1994, 677
  557, 91, 2030, 659
  477, 2, 2070, 180
  563, 177, 1997, 708
  460, 22, 1521, 179
  444, 112, 1384, 689
  512, 12, 2076, 280
  271, 35, 1099, 380
  400, 21, 1343, 171
  243, 0, 897, 151
  244, 76, 1132, 699
  281, 150, 1080, 667
  239, 207, 972, 692
  528, 10, 2080, 277
  502, 88, 2033, 663
  396, 25, 1319, 176
  528, 85, 2035, 649
  240, 23, 1002, 288
  279, 69, 1077, 381
  476, 2, 1560, 165
  518, -3, 1771, 175
  551, 4, 2085, 219
  421, 9, 1396, 164
  281, 99, 1109, 696
  222, 6, 906, 180
  337, 37, 1270, 391
  485, 1, 1597, 187
  411, 124, 1259, 676
  236, 0, 923, 153
  258, 28, 1060, 363
  384, 4, 1345, 132
  540, -3, 1772, 173
  433, 412, 1071, 689
  351, 19, 1270, 186
  263, 94, 1020, 628
  243, 90, 1058, 685
  222, 9, 959, 194
  406, 31, 1316, 180
  403, 27, 1317, 175
  459, 96, 2027, 721
  270, 13, 1052, 183
  202, 104, 1036, 698
  448, -2, 1810, 137
  225, 8, 967, 180
  506, -4, 1773, 163
  267, 140, 1045, 676
  231, 0, 894, 143
  191, 79, 1008, 698
  257, 17, 989, 192
  458, 10, 2021, 269
  471, -3, 1765, 153
  306, 91, 1276, 690
  358, 81, 1357, 687
  454, 30, 1495, 224
  540, 82, 1703, 728
  557, 10, 2071, 259
  220, 11, 975, 201
  196, 72, 999, 695
  292, 15, 1083, 181
  236, 1, 906, 156
  937, 140, 1973, 650
  320, 54, 1117, 378
  555, 93, 2025, 718
  417, 6, 1416, 154
  241, 17, 974, 198
  560, 63, 2013, 958
  509, 87, 2030, 649
  425, 10, 1438, 171
  476, 94, 2024, 725
  367, 111, 1269, 654
  397, 114, 1308, 636
  564, 14, 2058, 281
  570, 95, 2028, 718
  411, 28, 1352, 174
  456, 35, 1470, 224
  410, 122, 1266, 695
  224, 12, 956, 183
  420, 4, 1437, 155
  571, 94, 2028, 714
  420, 22, 1395, 168

Frame 3:
  221, 8, 888, 182
  403, 25, 1343, 174
  235, 108, 1055, 708
  412, 18, 1392, 167
  398, 18, 1346, 169
  330, 105, 1233, 698
  396, 32, 1294, 184
  254, 44, 1027, 383
  267, 2, 1026, 113
  418, 4, 1425, 141
  586, 93, 2026, 685
  235, 6, 1013, 196
  575, 91, 2014, 649
  580, 83, 2011, 653
  417, 305, 1111, 697
  231, 4, 893, 169
  234, 1, 888, 90
  530, -4, 1787, 173
  563, 9, 2073, 273
  418, 6, 1419, 152
  570, 121, 1994, 674
  551, 91, 2031, 658
  473, 2, 2069, 173
  552, 135, 2001, 724
  460, 21, 1517, 179
  437, 105, 1459, 710
  509, 13, 2070, 283
  267, 38, 1093, 383
  400, 20, 1344, 170
  244, 0, 895, 151
  240, 76, 1137, 708
  298, 136, 1100, 678
  244, 201, 985, 703
  529, 11, 2081, 278
  505, 87, 2039, 656
  395, 24, 1318, 175
  528, 86, 2036, 649
  228, 20, 984, 204
  280, 77, 1072, 390
  472, 2, 1564, 164
  517, -3, 1770, 172
  550, 5, 2085, 222
  421, 8, 1402, 162
  282, 98, 1114, 702
  224, 5, 903, 179
  334, 38, 1261, 410
  500, -1, 1632, 182
  449, 123, 1339, 710
  237, 0, 917, 153
  268, 16, 1062, 187
  383, 3, 1321, 120
  540, -3, 1773, 173
  410, 422, 1084, 699
  357, 19, 1273, 182
  268, 96, 1034, 642
  248, 90, 1061, 689
  220, 9, 950, 192
  407, 31, 1317, 180
  403, 26, 1318, 175
  444, 96, 2027, 730
  273, 12, 1056, 182
  209, 107, 1069, 705
  446, -1, 1810, 131
  226, 7, 966, 177
  507, -4, 1773, 162
  278, 144, 1067, 683
  230, 0, 890, 139
  191, 81, 1013, 705
  260, 16, 990, 192
  435, 12, 2041, 265
  474, -3, 1765, 159
  296, 83, 1291, 699
  414, 85, 1645, 704
  451, 29, 1483, 228
  524, 78, 1798, 719
  556, 11, 2070, 261
  224, 10, 973, 193
  233, 76, 1150, 706
  292, 14, 1087, 180
  237, 1, 905, 155
  863, 118, 1964, 652
  311, 51, 1110, 385
  555, 93, 2025, 727
  418, 6, 1417, 154
  243, 16, 973, 197
  570, 87, 2019, 752
  507, 86, 2031, 647
  445, 4, 1514, 160
  462, 96, 2021, 731
  380, 107, 1273, 628
  369, 108, 1295, 684
  557, 15, 2057, 286
  568, 97, 2026, 726
  413, 27, 1358, 174
  450, 33, 1455, 229
  378, 116, 1276, 705
  225, 11, 956, 183
  422, 5, 1436, 155
  572, 95, 2027, 722
  419, 22, 1393, 168

Frame 4:
  222, 8, 886, 182
  405, 26, 1342, 174
  248, 124, 1057, 719
  411, 16, 1393, 166
  401, 18, 1350, 168
  328, 105, 1232, 705
  394, 32, 1289, 185
  254, 42, 1025, 385
  270, 1, 1040, 109
  420, 4, 1427, 142
  557, 84, 2003, 656
  244, 7, 1028, 208
  574, 90, 2015, 648
  576, 87, 2014, 650
  408, 231, 1113, 712
  231, 4, 892, 169
  233, 1, 885, 90
  527, -4, 1781, 173
  521, 1, 1856, 262
  420, 6, 1419, 152
  550, 105, 1995, 669
  536, 91, 2032, 657
  479, 2, 2069, 172
  525, 82, 2007, 728
  458, 21, 1515, 176
  431, 98, 1546, 693
  511, 13, 2072, 284
  267, 38, 1090, 383
  401, 21, 1343, 171
  245, 0, 895, 152
  291, 75, 1272, 718
  276, 135, 1077, 694
  258, 280, 971, 710
  526, 11, 2079, 281
  518, 86, 2041, 652
  396, 25, 1315, 176
  526, 86, 2037, 648
  227, 19, 970, 197
  286, 95, 1068, 390
  479, 0, 1590, 162
  516, -3, 1768, 171
  550, 4, 2085, 207
  420, 8, 1400, 162
  277, 99, 1099, 712
  224, 5, 901, 178
  339, 57, 1258, 533
  514, -2, 1715, 181
  413, 123, 1339, 716
  238, 0, 917, 153
  268, 16, 1070, 189
  384, 3, 1315, 119
  538, -2, 1771, 173
  417, 445, 1082, 715
  358, 18, 1275, 183
  258, 39, 1022, 401
  250, 90, 1053, 695
  221, 9, 951, 191
  406, 31, 1315, 180
  405, 26, 1323, 174
  436, 96, 2027, 733
  269, 13, 1043, 183
  207, 106, 1069, 711
  442, -1, 1786, 132
  226, 7, 964, 177
  509, -4, 1773, 162
  274, 137, 1054, 710
  230, 0, 890, 142
  191, 81, 1014, 709
  257, 16, 986, 193
  448, 12, 2032, 271
  478, -4, 1769, 159
  287, 89, 1272, 704
  415, 84, 1591, 708
  461, 25, 1515, 219
  499, 81, 1742, 730
  558, 10, 2071, 267
  224, 10, 972, 194
  332, 74, 1388, 721
  290, 14, 1080, 181
  238, 1, 904, 155
  696, 88, 1986, 656
  295, 44, 1113, 384
  520, 92, 2028, 726
  419, 6, 1416, 154
  241, 16, 971, 198
  554, 88, 2018, 746
  500, 85, 2031, 646
  474, 0, 1647, 155
  469, 96, 2025, 739
  390, 115, 1265, 648
  373, 112, 1341, 707
  555, 15, 2060, 286
  532, 96, 2031, 732
  411, 27, 1354, 175
  416, 32, 1350, 181
  359, 112, 1261, 712
  224, 12, 953, 183
  420, 5, 1436, 155
  547, 94, 2030, 726
  419, 21, 1395, 168

Frame 5:
  220, 8, 880, 183
  402, 26, 1337, 174
  263, 141, 1071, 724
  409, 17, 1392, 166
  400, 18, 1347, 168
  333, 99, 1241, 715
  394, 34, 1291, 185
  256, 44, 1025, 380
  270, 2, 1022, 123
  422, 4, 1424, 140
  581, 94, 2028, 733
  242, 7, 1023, 203
  556, 92, 2017, 651
  542, 88, 2026, 652
  410, 230, 1120, 719
  231, 4, 896, 169
  233, 1, 889, 92
  526, -4, 1782, 172
  486, 6, 1706, 290
  421, 6, 1419, 152
  548, 86, 2000, 672
  566, 90, 2029, 652
  477, 1, 2063, 169
  535, 80, 2012, 735
  465, 22, 1531, 196
  471, 83, 1605, 638
  512, 14, 2067, 287
  270, 34, 1096, 378
  399, 21, 1343, 170
  243, 0, 899, 153
  250, 75, 1144, 733
  305, 146, 1104, 692
  247, 190, 987, 722
  528, 11, 2081, 280
  492, 85, 2042, 648
  395, 26, 1315, 176
  526, 85, 2042, 648
  242, 30, 1004, 357
  340, 109, 1062, 377
  483, 0, 1591, 163
  517, -3, 1770, 172
  556, 2, 2086, 184
  422, 8, 1400, 162
  282, 114, 1095, 723
  224, 5, 903, 178
  337, 39, 1261, 380
  486, 1, 1620, 232
  428, 121, 1388, 704
  238, 0, 921, 153
  253, 36, 1041, 367
  385, 4, 1339, 137
  535, -3, 1775, 173
  355, 249, 1098, 720
  351, 18, 1263, 181
  264, 92, 1052, 650
  250, 91, 1069, 701
  222, 9, 955, 192
  403, 31, 1318, 179
  402, 26, 1321, 174
  461, 96, 2027, 749
  270, 13, 1036, 181
  228, 106, 1089, 725
  447, -1, 1795, 132
  226, 8, 964, 179
  509, -4, 1772, 164
  280, 159, 1071, 691
  229, 0, 893, 144
  200, 87, 1003, 727
  259, 17, 979, 190
  448, 10, 2037, 256
  481, -3, 1767, 167
  321, 95, 1269, 721
  417, 85, 1643, 723
  450, 29, 1540, 277
  522, 84, 1760, 733
  494, 5, 1642, 250
  219, 12, 969, 197
  233, 71, 1094, 729
  303, 15, 1115, 178
  234, 2, 904, 160
  739, 81, 1980, 653
  279, 37, 1126, 371
  548, 93, 2027, 742
  419, 6, 1416, 154
  244, 16, 974, 195
  569, 94, 2026, 752
  503, 85, 2038, 645
  453, 4, 1536, 183
  421, 79, 1754, 736
  381, 67, 1290, 430
  361, 85, 1281, 564
  552, 13, 2068, 284
  566, 96, 2028, 743
  405, 27, 1352, 175
  452, 40, 1474, 293
  366, 122, 1266, 724
  225, 13, 952, 182
  420, 4, 1436, 155
  566, 96, 2026, 735
  418, 21, 1395, 168

Frame 6:
  219, 8, 880, 183
  404, 26, 1339, 174
  269, 167, 1083, 738
  409, 17, 1391, 167
  401, 18, 1347, 168
  331, 98, 1252, 737
  395, 32, 1291, 185
  260, 46, 1031, 387
  272, 1, 1029, 116
  422, 4, 1426, 143
  578, 93, 2029, 754
  264, 21, 1079, 353
  555, 92, 2017, 650
  545, 88, 2024, 651
  415, 238, 1120, 735
  231, 3, 896, 167
  232, 1, 887, 92
  526, -4, 1782, 172
  476, 51, 1623, 301
  422, 6, 1419, 152
  548, 79, 2004, 671
  569, 89, 2029, 652
  479, 1, 2066, 168
  534, 76, 2010, 754
  465, 22, 1536, 179
  480, 95, 1632, 744
  509, 15, 2060, 289
  270, 37, 1095, 387
  401, 21, 1343, 170
  243, 0, 898, 151
  289, 74, 1257, 748
  339, 167, 1114, 703
  251, 230, 982, 737
  528, 11, 2079, 280
  493, 85, 2043, 647
  396, 25, 1315, 176
  524, 85, 2043, 648
  246, 32, 1014, 366
  338, 110, 1078, 392
  482, 2, 1581, 169
  517, -2, 1772, 175
  558, 1, 2086, 183
  422, 8, 1400, 162
  284, 108, 1108, 739
  223, 5, 905, 179
  337, 38, 1262, 387
  503, 1, 1674, 213
  453, 121, 1435, 726
  237, 0, 922, 152
  255, 31, 1061, 378
  388, 4, 1351, 140
  536, -3, 1776, 173
  427, 458, 1080, 738
  358, 18, 1280, 183
  264, 94, 1056, 686
  260, 91, 1063, 660
  222, 9, 955, 192
  406, 31, 1320, 179
  402, 26, 1318, 175
  455, 95, 2027, 762
  271, 12, 1042, 179
  228, 109, 1097, 736
  451, -1, 1799, 133
  225, 8, 965, 179
  510, -4, 1775, 164
  283, 184, 1079, 708
  229, 0, 892, 142
  206, 88, 1029, 741
  257, 17, 975, 190
  451, 8, 2039, 229
  484, -4, 1768, 170
  327, 100, 1265, 735
  421, 84, 1690, 743
  482, 28, 1632, 252
  523, 83, 1791, 751
  495, 6, 1651, 247
  221, 12, 973, 196
  250, 102, 1111, 744
  299, 15, 1107, 177
  234, 2, 905, 158
  863, 89, 1966, 653
  271, 37, 1109, 382
  537, 92, 2029, 757
  420, 6, 1417, 154
  242, 17, 972, 196
  556, 92, 2026, 768
  499, 85, 2037, 644
  462, 4, 1568, 180
  432, 80, 1841, 754
  395, 67, 1296, 425
  377, 72, 1304, 511
  552, 13, 2069, 286
  545, 87, 1989, 752
  408, 27, 1354, 174
  415, 66, 1336, 416
  366, 123, 1206, 739
  224, 12, 952, 183
  419, 5, 1436, 155
  564, 94, 2027, 753
  420, 21, 1396, 168

Frame 7:
  219, 8, 880, 183
  405, 26, 1340, 174
  253, 194, 1023, 754
  411, 18, 1390, 167
  401, 18, 1346, 168
  325, 94, 1237, 745
  396, 33, 1291, 185
  261, 48, 1033, 398
  270, 2, 1019, 124
  409, 3, 1407, 122
  581, 93, 2031, 759
  255, 85, 1093, 750
  557, 92, 2017, 650
  560, 88, 2021, 652
  415, 275, 1102, 707
  230, 4, 893, 168
  232, 0, 888, 92
  527, -4, 1783, 172
  473, 8, 1658, 269
  422, 6, 1418, 152
  553, 78, 2004, 667
  575, 89, 2027, 652
  479, 0, 2057, 165
  529, 76, 2006, 759
  464, 21, 1534, 175
  461, 108, 1539, 728
  514, 12, 2077, 279
  271, 39, 1095, 396
  402, 21, 1343, 170
  244, 0, 897, 152
  242, 70, 1151, 759
  361, 179, 1112, 680
  366, 473, 971, 751
  530, 9, 2085, 277
  491, 85, 2042, 649
  395, 26, 1315, 176
  522, 86, 2040, 649
  231, 20, 1001, 229
  353, 122, 1083, 408
  485, 2, 1578, 167
  519, -2, 1770, 174
  556, 2, 2086, 184
  423, 9, 1396, 164
  279, 102, 1109, 751
  222, 5, 904, 178
  334, 42, 1257, 399
  488, 2, 1610, 190
  456, 123, 1410, 732
  236, 0, 923, 152
  255, 31, 1072, 386
  385, 4, 1331, 136
  537, -3, 1775, 174
  430, 429, 1080, 748
  353, 18, 1271, 182
  258, 92, 1037, 692
  253, 66, 1065, 549
  220, 9, 953, 192
  407, 31, 1323, 179
  403, 26, 1317, 175
  446, 95, 2028, 768
  271, 13, 1035, 180
  224, 104, 1089, 748
  450, -1, 1794, 132
  224, 8, 963, 180
  513, -5, 1775, 164
  282, 158, 1076, 713
  229, 0, 892, 144
  193, 89, 1000, 750
  260, 17, 980, 189
  443, 8, 2046, 233
  485, -4, 1767, 168
  327, 97, 1271, 741
  399, 84, 1606, 745
  480, 32, 1596, 224
  530, 80, 1826, 760
  497, 3, 1658, 228
  217, 11, 970, 198
  210, 163, 994, 755
  295, 15, 1097, 177
  232, 2, 901, 160
  836, 92, 1965, 654
  289, 44, 1113, 396
  541, 93, 2027, 762
  420, 6, 1416, 155
  244, 17, 970, 196
  559, 82, 2014, 782
  501, 86, 2034, 645
  463, 5, 1566, 177
  481, 87, 2018, 768
  388, 107, 1277, 611
  394, 100, 1300, 583
  550, 14, 2065, 289
  504, 82, 1793, 752
  409, 27, 1355, 174
  417, 81, 1310, 445
  361, 124, 1180, 744
  223, 13, 952, 182
  421, 5, 1434, 155
  557, 95, 2027, 753
  419, 22, 1394, 168

Frame 8:
  219, 8, 882, 182
  404, 27, 1337, 174
  251, 195, 1035, 768
  411, 19, 1389, 167
  398, 18, 1341, 168
  328, 99, 1253, 753
  395, 33, 1293, 184
  259, 46, 1029, 398
  268, 2, 1013, 127
  419, 4, 1419, 136
  565, 88, 2031, 773
  252, 88, 1094, 761
  555, 92, 2017, 649
  559, 88, 2018, 652
  412, 280, 1104, 753
  229, 4, 894, 169
  232, 0, 886, 92
  527, -4, 1782, 172
  493, 2, 1700, 249
  422, 6, 1418, 153
  535, 78, 2006, 666
  552, 90, 2032, 656
  485, 1, 2064, 167
  516, 75, 2006, 744
  466, 20, 1542, 173
  427, 103, 1536, 714
  519, 10, 2080, 261
  268, 42, 1091, 397
  401, 21, 1341, 170
  243, 0, 896, 152
  210, 65, 1104, 776
  331, 178, 1106, 728
  390, 500, 971, 766
  531, 9, 2088, 269
  515, 86, 2047, 649
  394, 26, 1313, 177
  521, 86, 2041, 650
  238, 25, 1001, 331
  350, 120, 1068, 400
  480, 3, 1576, 168
  520, -3, 1769, 174
  555, 2, 2087, 183
  422, 10, 1395, 164
  279, 110, 1102, 765
  222, 5, 904, 178
  331, 46, 1259, 403
  487, 3, 1604, 188
  417, 122, 1310, 736
  237, 0, 924, 153
  257, 44, 1046, 390
  384, 4, 1322, 138
  536, -2, 1773, 174
  419, 457, 1078, 768
  292, 27, 1158, 362
  254, 52, 1038, 459
  247, 68, 1060, 553
  220, 9, 953, 191
  406, 31, 1322, 178
  399, 26, 1316, 174
  451, 91, 2030, 790
  270, 12, 1036, 178
  228, 103, 1099, 766
  448, -1, 1793, 131
  224, 8, 962, 179
  514, -5, 1775, 165
  275, 129, 1085, 751
  228, 0, 891, 144
  194, 87, 1016, 769
  257, 17, 974, 189
  477, 5, 2071, 192
  485, -4, 1768, 169
  321, 103, 1253, 764
  375, 80, 1497, 766
  472, 30, 1559, 214
  513, 75, 1785, 780
  544, 13, 2071, 288
  217, 11, 970, 197
  204, 164, 1009, 773
  302, 16, 1117, 176
  230, 3, 900, 162
  834, 100, 1964, 654
  262, 39, 1101, 394
  519, 92, 2028, 767
  421, 6, 1416, 155
  242, 16, 972, 195
  553, 84, 2018, 793
  495, 86, 2035, 645
  456, 5, 1564, 179
  506, 87, 2032, 794
  377, 69, 1285, 443
  357, 67, 1294, 462
  552, 15, 2060, 292
  485, 78, 1746, 774
  409, 27, 1355, 174
  409, 84, 1328, 505
  377, 123, 1203, 762
  223, 12, 950, 183
  421, 5, 1435, 156
  547, 92, 2031, 768
  418, 22, 1392, 168

Frame 9:
  219, 8, 881, 183
  404, 26, 1338, 174
  247, 181, 1052, 786
  410, 19, 1390, 167
  397, 18, 1341, 168
  324, 104, 1234, 742
  395, 33, 1294, 184
  263, 49, 1036, 406
  269, 2, 1016, 128
  417, 3, 1415, 134
  582, 88, 2031, 783
  204, 71, 1028, 788
  560, 92, 2015, 651
  546, 88, 2022, 653
  395, 282, 1102, 748
  229, 4, 892, 169
  233, 1, 884, 91
  527, -4, 1784, 172
  463, 4, 1634, 249
  422, 6, 1417, 153
  556, 81, 2013, 674
  550, 90, 2032, 658
  483, 0, 2053, 164
  529, 101, 1999, 779
  468, 18, 1548, 171
  439, 92, 1582, 703
  519, 7, 2083, 237
  269, 44, 1092, 404
  400, 21, 1342, 170
  244, 0, 896, 152
  94, 60, 1040, 795
  310, 208, 1103, 721
  374, 520, 957, 786
  530, 9, 2085, 270
  506, 86, 2045, 650
  393, 26, 1313, 177
  526, 86, 2039, 652
  225, 19, 988, 205
  340, 125, 1078, 411
  475, 8, 1569, 168
  520, -2, 1769, 174
  524, -3, 1839, 169
  421, 10, 1393, 165
  279, 109, 1111, 779
  223, 5, 902, 177
  329, 49, 1263, 410
  485, 5, 1599, 188
  374, 119, 1295, 722
  235, 0, 929, 155
  260, 33, 1066, 394
  382, 3, 1306, 129
  537, -3, 1774, 175
  403, 479, 1077, 785
  274, 32, 1126, 400
  264, 88, 1064, 705
  251, 89, 1100, 748
  220, 9, 950, 191
  406, 31, 1323, 178
  399, 26, 1317, 174
  441, 90, 2030, 803
  271, 12, 1050, 177
  228, 96, 1126, 782
  451, -1, 1787, 132
  224, 8, 963, 179
  514, -5, 1777, 165
  287, 176, 1089, 731
  229, 0, 892, 143
  183, 84, 993, 784
  259, 16, 984, 188
  485, 4, 2077, 188
  488, -4, 1771, 163
  321, 91, 1282, 777
  336, 83, 1306, 777
  471, 31, 1569, 215
  517, 74, 1823, 792
  539, 11, 2072, 276
  219, 10, 971, 194
  176, 197, 977, 789
  301, 15, 1116, 176
  230, 3, 900, 162
  727, 85, 1978, 656
  261, 45, 1100, 404
  543, 90, 2027, 783
  420, 6, 1415, 155
  243, 16, 972, 195
  549, 83, 2015, 804
  496, 86, 2034, 647
  448, 5, 1540, 170
  491, 86, 2029, 806
  361, 72, 1279, 442
  356, 68, 1292, 428
  556, 15, 2058, 291
  545, 88, 2029, 801
  408, 27, 1355, 174
  397, 85, 1332, 507
  343, 118, 1184, 772
  223, 12, 952, 183
  420, 5, 1435, 156
  551, 92, 2030, 772
  418, 22, 1392, 169

Frame 10:
  220, 8, 885, 183
  405, 26, 1335, 174
  241, 164, 1082, 798
  415, 18, 1386, 167
  397, 18, 1335, 169
  327, 95, 1275, 790
  401, 31, 1297, 181
  255, 41, 1027, 403
  265, 3, 1007, 138
  351, 2, 1238, 99
  560, 84, 2032, 784
  189, 72, 1039, 800
  577, 90, 2014, 648
  549, 70, 1946, 643
  413, 387, 1112, 770
  227, 4, 886, 172
  232, 0, 888, 92
  533, -4, 1786, 173
  489, 2, 1671, 253
  421, 6, 1414, 153
  541, 82, 2008, 665
  540, 91, 2032, 657
  481, 0, 2046, 159
  520, 87, 2005, 675
  472, 14, 1556, 172
  403, 105, 1389, 709
  503, 10, 2065, 261
  264, 37, 1077, 410
  400, 20, 1339, 170
  244, 0, 892, 152
  231, 63, 1210, 806
  350, 284, 1099, 699
  387, 541, 960, 800
  525, 8, 2080, 275
  475, 86, 2034, 651
  398, 25, 1316, 175
  523, 85, 2040, 650
  252, 42, 1017, 411
  353, 127, 1056, 401
  486, 1, 1581, 166
  520, -3, 1773, 174
  551, -2, 2030, 176
  423, 8, 1395, 162
  277, 197, 1086, 798
  226, 4, 903, 175
  338, 40, 1288, 410
  500, 0, 1637, 184
  355, 115, 1164, 708
  233, 0, 930, 155
  260, 41, 1040, 385
  395, 4, 1357, 129
  545, -3, 1773, 176
  417, 513, 1085, 802
  266, 29, 1094, 391
  263, 86, 1067, 724
  218, 51, 1061, 429
  222, 9, 954, 189
  411, 30, 1323, 177
  402, 26, 1310, 175
  397, 88, 2034, 822
  271, 14, 1028, 182
  204, 96, 1095, 799
  462, -1, 1831, 126
  226, 8, 961, 179
  516, -4, 1779, 164
  289, 228, 1083, 710
  229, 0, 887, 146
  171, 86, 1000, 795
  261, 17, 975, 188
  454, 5, 2057, 203
  490, -4, 1772, 170
  328, 84, 1322, 795
  344, 81, 1341, 794
  479, 24, 1570, 203
  497, 71, 1747, 812
  492, 4, 1639, 225
  219, 10, 971, 193
  180, 247, 992, 801
  291, 13, 1073, 179
  234, 1, 900, 158
  716, 95, 1980, 656
  285, 37, 1130, 398
  504, 89, 2029, 790
